Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
28761804,08/26/2014 04:03:07 PM,08/29/2014 05:00:54 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10034,606 WEST 207 STREET,WEST 207 STREET,VERMILYEA AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,09/09/2014 04:03:07 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,08/29/2014 05:00:54 PM,12 MANHATTAN,MANHATTAN,1006091,255304,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.867398054340036,-73.92103318830802,"(40.867398054340036, -73.92103318830802)"
28760933,08/26/2014 01:45:21 PM,08/27/2014 09:26:30 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,96 8 AVENUE,8 AVENUE,WEST 14 STREET,WEST 15 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,09/09/2014 01:45:21 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,08/27/2014 09:26:30 AM,04 MANHATTAN,MANHATTAN,983652,208966,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74024000096351,-74.00215796083117,"(40.74024000096351, -74.00215796083117)"
28757326,08/26/2014 01:41:56 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10018,520 8 AVENUE,8 AVENUE,WEST 36 STREET,WEST 37 STREET,,,ADDRESS,NEW YORK,,N/A,Open,10/10/2014 01:41:56 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,08/29/2014 04:54:13 PM,05 MANHATTAN,MANHATTAN,986351,213838,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75361218811428,-73.99241674606631,"(40.75361218811428, -73.99241674606631)"
28758526,08/26/2014 11:48:57 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10014,403 WEST 13 STREET,WEST 13 STREET,9 AVENUE,WASHINGTON STREET,,,ADDRESS,NEW YORK,,N/A,Open,10/10/2014 11:48:57 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,08/29/2014 05:13:36 PM,02 MANHATTAN,MANHATTAN,982540,209025,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7404017961994,-74.0061707725501,"(40.7404017961994, -74.0061707725501)"
28761261,08/26/2014 11:06:01 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10013,113 LAFAYETTE STREET,LAFAYETTE STREET,WALKER STREET,CANAL STREET,,,ADDRESS,NEW YORK,,N/A,Open,10/10/2014 11:06:01 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,08/29/2014 04:48:45 PM,01 MANHATTAN,MANHATTAN,984064,200959,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7182627606982,-74.00067098388172,"(40.7182627606982, -74.00067098388172)"
28751270,08/25/2014 11:36:10 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10022,955 2 AVENUE,2 AVENUE,EAST 50 STREET,EAST 51 STREET,,,ADDRESS,NEW YORK,,N/A,Open,10/09/2014 11:36:10 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,08/25/2014 12:33:12 PM,06 MANHATTAN,MANHATTAN,993046,214442,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75526588911668,-73.9682513284523,"(40.75526588911668, -73.9682513284523)"
28747636,08/24/2014 01:14:33 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10003,33 IRVING PLACE,IRVING PLACE,EAST 15 STREET,EAST 16 STREET,,,ADDRESS,NEW YORK,,N/A,Open,10/08/2014 01:14:33 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,08/29/2014 04:33:27 PM,05 MANHATTAN,MANHATTAN,987604,207131,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73520276448885,-73.98789756941594,"(40.73520276448885, -73.98789756941594)"
28742981,08/23/2014 05:22:23 PM,08/25/2014 12:27:39 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,96 8 AVENUE,8 AVENUE,WEST 14 STREET,WEST 15 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,09/05/2014 11:20:31 AM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,08/25/2014 12:27:13 PM,04 MANHATTAN,MANHATTAN,983652,208966,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74024000096351,-74.00215796083117,"(40.74024000096351, -74.00215796083117)"
28739560,08/23/2014 10:38:21 AM,08/25/2014 09:12:43 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10019,854 7 AVENUE,7 AVENUE,WEST 54 STREET,WEST 55 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,09/06/2014 10:38:21 AM,The Department of Health and Mental Hygiene could not confirm a case of food poisoning because this complaint was submitted anonymously.  The location will be inspected according to its normal schedule for sanitary inspections.,08/25/2014 09:12:44 AM,05 MANHATTAN,MANHATTAN,989485,217648,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.764068363050036,-73.98110206238286,"(40.764068363050036, -73.98110206238286)"
28735453,08/22/2014 11:20:31 AM,08/25/2014 12:27:39 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,96 8 AVENUE,8 AVENUE,WEST 14 STREET,WEST 15 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,09/05/2014 11:20:31 AM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,08/25/2014 12:27:39 PM,04 MANHATTAN,MANHATTAN,983652,208966,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74024000096351,-74.00215796083117,"(40.74024000096351, -74.00215796083117)"
28730991,08/21/2014 07:16:12 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10019,245 WEST 51 STREET,WEST 51 STREET,BROADWAY,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,10/05/2014 07:16:12 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,08/25/2014 10:11:48 AM,05 MANHATTAN,MANHATTAN,988546,217054,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7624384922521,-73.9844921579519,"(40.7624384922521, -73.9844921579519)"
28725333,08/20/2014 05:57:33 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10017,517 LEXINGTON AVENUE,LEXINGTON AVENUE,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,10/04/2014 05:57:33 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,08/25/2014 12:15:31 PM,06 MANHATTAN,MANHATTAN,991746,214425,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75522042612093,-73.97294362459444,"(40.75522042612093, -73.97294362459444)"
28725748,08/20/2014 05:52:01 PM,08/25/2014 08:45:20 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10001,1 PENN PLAZA,PENN PLAZA,WEST 33 STREET,WEST 34 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,09/03/2014 05:52:01 PM,The Department of Health and Mental Hygiene could not confirm a case of food poisoning because this complaint was submitted anonymously.  The location will be inspected according to its normal schedule for sanitary inspections.,08/25/2014 08:45:20 AM,05 MANHATTAN,MANHATTAN,986778,212762,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75065872876379,-73.99087595619766,"(40.75065872876379, -73.99087595619766)"
28723720,08/20/2014 04:19:36 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10024,427 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 80 STREET,WEST 81 STREET,,,ADDRESS,NEW YORK,,N/A,Open,10/04/2014 04:19:36 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,08/20/2014 04:34:19 PM,07 MANHATTAN,MANHATTAN,990448,224946,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78409883719764,-73.97761897720305,"(40.78409883719764, -73.97761897720305)"
28723808,08/20/2014 03:44:41 PM,08/20/2014 04:18:42 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,96 8 AVENUE,8 AVENUE,WEST 14 STREET,WEST 15 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,09/03/2014 03:44:41 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,08/20/2014 04:18:42 PM,04 MANHATTAN,MANHATTAN,983652,208966,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74024000096351,-74.00215796083117,"(40.74024000096351, -74.00215796083117)"
28714197,08/19/2014 09:04:44 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,252 8 AVENUE,8 AVENUE,WEST 22 STREET,WEST 23 STREET,,,ADDRESS,NEW YORK,,N/A,Open,10/03/2014 09:04:44 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,08/28/2014 04:18:35 PM,04 MANHATTAN,MANHATTAN,984633,210736,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7450982213494,-73.99861779386595,"(40.7450982213494, -73.99861779386595)"
28711272,08/19/2014 08:00:22 PM,08/28/2014 04:04:45 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10005,55 LIBERTY STREET,LIBERTY STREET,NASSAU STREET,LIBERTY PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,09/02/2014 08:00:22 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,08/28/2014 04:04:45 PM,01 MANHATTAN,MANHATTAN,981614,197472,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.708691386633724,-74.0095078470476,"(40.708691386633724, -74.0095078470476)"
28707507,08/18/2014 04:32:31 PM,08/19/2014 11:20:21 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10027,AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 129 STREET,WEST 130 STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,09/01/2014 04:32:31 PM,"The Department of Health and Mental Hygiene regulates restaurants and other establishments that mostly sell food which is prepared on the premises. New York State Agriculture and Markets regulates those establishments that mostly sell pre-packaged food, including supermarkets, bodegas, green markets, fish and meat markets, and delis. This Service Request involves an establishment under the jurisdiction of the New York State Agriculture and Markets. For complaint status, call (718) 722-2876.",08/19/2014 11:20:21 AM,09 MANHATTAN,MANHATTAN,996768,236361,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81542320019761,-73.95477613406821,"(40.81542320019761, -73.95477613406821)"
28709598,08/18/2014 01:44:56 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10017,158 EAST 48 STREET,EAST 48 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,10/02/2014 01:44:56 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,08/18/2014 03:51:07 PM,06 MANHATTAN,MANHATTAN,991835,214329,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75495685464993,-73.97262249259552,"(40.75495685464993, -73.97262249259552)"
28708821,08/18/2014 11:51:53 AM,08/18/2014 12:09:58 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,96 8 AVENUE,8 AVENUE,WEST 14 STREET,WEST 15 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,09/01/2014 11:45:31 AM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,08/18/2014 12:09:52 PM,04 MANHATTAN,MANHATTAN,983652,208966,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74024000096351,-74.00215796083117,"(40.74024000096351, -74.00215796083117)"
28706127,08/18/2014 11:45:31 AM,08/18/2014 12:09:58 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,96 8 AVENUE,8 AVENUE,WEST 14 STREET,WEST 15 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,09/01/2014 11:45:31 AM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,08/18/2014 12:09:58 PM,04 MANHATTAN,MANHATTAN,983652,208966,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74024000096351,-74.00215796083117,"(40.74024000096351, -74.00215796083117)"
